;pais;anos;quantidade;valor;origem;tipo
714;Italia;2019;10323254.0;33355982.0;Brasil;Vinhos
715;Japao;2019;153.0;1429.0;Brasil;Vinhos
716;Iugoslavia;2019;0.0;0.0;Brasil;Vinhos
717;Libano;2019;21836.0;167358.0;Brasil;Vinhos
718;Luxemburgo;2019;0.0;0.0;Brasil;Vinhos
719;Macedonia;2019;1323.0;874.0;Brasil;Vinhos
720;Marrocos;2019;2250.0;16816.0;Brasil;Vinhos
721;Mexico;2019;646.0;3927.0;Brasil;Vinhos
722;Moldavia;2019;0.0;0.0;Brasil;Vinhos
723;Montenegro;2019;1701.0;5440.0;Brasil;Vinhos
724;Noruega;2019;0.0;0.0;Brasil;Vinhos
725;Nova Zelandia;2019;133179.0;776830.0;Brasil;Vinhos
726;Paises Baixos (Holanda);2019;634.0;5297.0;Brasil;Vinhos
727;Panama;2019;17.0;96.0;Brasil;Vinhos
728;Peru;2019;0.0;0.0;Brasil;Vinhos
729;Porto Rico;2019;21.0;115.0;Brasil;Vinhos
730;Portugal;2019;18228699.0;51444189.0;Brasil;Vinhos
731;Reino Unido;2019;4819.0;46623.0;Brasil;Vinhos
732;Republica Dominicana;2019;0.0;0.0;Brasil;Vinhos
733;Romenia;2019;5196.0;6706.0;Brasil;Vinhos
734;Russia;2019;0.0;0.0;Brasil;Vinhos
735;San Marino;2019;0.0;0.0;Brasil;Vinhos
736;Servia;2019;0.0;0.0;Brasil;Vinhos
737;Siria;2019;641.0;409.0;Brasil;Vinhos
738;Suazilandia;2019;0.0;0.0;Brasil;Vinhos
739;Suica;2019;4510.0;63619.0;Brasil;Vinhos
740;Republica Tcheca;2019;0.0;0.0;Brasil;Vinhos
741;Tunisia;2019;0.0;0.0;Brasil;Vinhos
742;Turquia;2019;0.0;0.0;Brasil;Vinhos
743;Ucrania;2019;4646.0;3074.0;Brasil;Vinhos
744;Uruguai;2019;2778244.0;7938059.0;Brasil;Vinhos
745;Nao consta na tabela;2019;0.0;0.0;Brasil;Vinhos
746;Nao declarados;2019;0.0;0.0;Brasil;Vinhos
747;Outros;2019;0.0;0.0;Brasil;Vinhos
748;Africa do Sul;2020;627150.0;1701072.0;Brasil;Vinhos
749;Alemanha;2020;136992.0;504168.0;Brasil;Vinhos
750;Argelia;2020;0.0;0.0;Brasil;Vinhos
751;Arabia Saudita;2020;0.0;0.0;Brasil;Vinhos
752;Argentina;2020;22610267.0;66322932.0;Brasil;Vinhos
753;Armenia;2020;0.0;0.0;Brasil;Vinhos
754;Australia;2020;212595.0;792051.0;Brasil;Vinhos
755;Austria;2020;6540.0;52348.0;Brasil;Vinhos
756;Bermudas;2020;0.0;0.0;Brasil;Vinhos
757;Belgica;2020;0.0;0.0;Brasil;Vinhos
758;Bolivia;2020;0.0;0.0;Brasil;Vinhos
759;Bosnia-Herzegovina;2020;1218.0;902.0;Brasil;Vinhos
760;Brasil;2020;4347.0;41213.0;Brasil;Vinhos
761;Bulgaria;2020;23110.0;58319.0;Brasil;Vinhos
762;Canada;2020;0.0;0.0;Brasil;Vinhos
763;Chile;2020;72726186.0;176540499.0;Brasil;Vinhos
764;China;2020;0.0;0.0;Brasil;Vinhos
765;Coreia do Sul, Republica;2020;0.0;0.0;Brasil;Vinhos
766;Croacia;2020;0.0;0.0;Brasil;Vinhos
767;Cuba;2020;0.0;0.0;Brasil;Vinhos
768;Emirados Arabes Unidos;2020;0.0;0.0;Brasil;Vinhos
769;Eslovenia;2020;11392.0;39771.0;Brasil;Vinhos
770;Eslovaquia;2020;0.0;0.0;Brasil;Vinhos
771;Espanha;2020;7169384.0;19802061.0;Brasil;Vinhos
772;Estados Unidos;2020;366584.0;2119234.0;Brasil;Vinhos
773;Franca;2020;5658139.0;24894394.0;Brasil;Vinhos
774;Georgia;2020;20274.0;42948.0;Brasil;Vinhos
775;Georgia do Sul e Sandwich do Sul, Ilhas;2020;0.0;0.0;Brasil;Vinhos
776;Grecia;2020;61181.0;219292.0;Brasil;Vinhos
777;Hong Kong;2020;311.0;2776.0;Brasil;Vinhos
778;Hungria;2020;5254.0;25250.0;Brasil;Vinhos
779;Indonesia;2020;0.0;0.0;Brasil;Vinhos
780;Irlanda;2020;0.0;0.0;Brasil;Vinhos
781;Israel;2020;38239.0;224349.0;Brasil;Vinhos
782;Italia;2020;9659999.0;32477890.0;Brasil;Vinhos
783;Japao;2020;0.0;0.0;Brasil;Vinhos
784;Iugoslavia;2020;0.0;0.0;Brasil;Vinhos
785;Libano;2020;12384.0;45908.0;Brasil;Vinhos
786;Luxemburgo;2020;0.0;0.0;Brasil;Vinhos
787;Macedonia;2020;0.0;0.0;Brasil;Vinhos
788;Marrocos;2020;2160.0;8326.0;Brasil;Vinhos
789;Mexico;2020;33.0;181.0;Brasil;Vinhos
790;Moldavia;2020;5832.0;8965.0;Brasil;Vinhos
791;Montenegro;2020;0.0;0.0;Brasil;Vinhos
792;Noruega;2020;0.0;0.0;Brasil;Vinhos
793;Nova Zelandia;2020;15372.0;89763.0;Brasil;Vinhos
794;Paises Baixos (Holanda);2020;2285.0;22990.0;Brasil;Vinhos
795;Panama;2020;0.0;0.0;Brasil;Vinhos
796;Peru;2020;0.0;0.0;Brasil;Vinhos
797;Porto Rico;2020;54.0;1090.0;Brasil;Vinhos
798;Portugal;2020;23627260.0;66353572.0;Brasil;Vinhos
799;Reino Unido;2020;2586.0;22935.0;Brasil;Vinhos
800;Republica Dominicana;2020;0.0;0.0;Brasil;Vinhos
801;Romenia;2020;30635.0;70269.0;Brasil;Vinhos
802;Russia;2020;0.0;0.0;Brasil;Vinhos
803;San Marino;2020;0.0;0.0;Brasil;Vinhos
804;Servia;2020;0.0;0.0;Brasil;Vinhos
805;Siria;2020;0.0;0.0;Brasil;Vinhos
806;Suazilandia;2020;0.0;0.0;Brasil;Vinhos
807;Suica;2020;735.0;5848.0;Brasil;Vinhos
808;Republica Tcheca;2020;0.0;0.0;Brasil;Vinhos
809;Tunisia;2020;0.0;0.0;Brasil;Vinhos
810;Turquia;2020;17563.0;55039.0;Brasil;Vinhos
811;Ucrania;2020;0.0;0.0;Brasil;Vinhos
812;Uruguai;2020;4079076.0;10146829.0;Brasil;Vinhos
813;Nao consta na tabela;2020;0.0;0.0;Brasil;Vinhos
814;Nao declarados;2020;0.0;0.0;Brasil;Vinhos
815;Outros;2020;0.0;0.0;Brasil;Vinhos
816;Africa do Sul;2021;859169.0;2508140.0;Brasil;Vinhos
817;Alemanha;2021;106541.0;546967.0;Brasil;Vinhos
818;Argelia;2021;0.0;0.0;Brasil;Vinhos
819;Arabia Saudita;2021;2510.0;8761.0;Brasil;Vinhos
820;Argentina;2021;26869241.0;79527959.0;Brasil;Vinhos
821;Armenia;2021;0.0;0.0;Brasil;Vinhos
822;Australia;2021;366875.0;1383093.0;Brasil;Vinhos
823;Austria;2021;13427.0;141822.0;Brasil;Vinhos
824;Bermudas;2021;10.0;141.0;Brasil;Vinhos
825;Belgica;2021;0.0;0.0;Brasil;Vinhos
826;Bolivia;2021;0.0;0.0;Brasil;Vinhos
827;Bosnia-Herzegovina;2021;0.0;0.0;Brasil;Vinhos
828;Brasil;2021;12602.0;39816.0;Brasil;Vinhos
829;Bulgaria;2021;34185.0;105623.0;Brasil;Vinhos
830;Canada;2021;0.0;0.0;Brasil;Vinhos
831;Chile;2021;69617587.0;182568098.0;Brasil;Vinhos
832;China;2021;0.0;0.0;Brasil;Vinhos
833;Coreia do Sul, Republica;2021;0.0;0.0;Brasil;Vinhos
834;Croacia;2021;17343.0;78954.0;Brasil;Vinhos
