;pais;anos;quantidade;valor;origem;tipo
270;Dinamarca;2018;0;0;Brasil;Suco de Uva
271;Espanha;2018;422;806;Brasil;Suco de Uva
272;Estados Unidos;2018;14541;8226;Brasil;Suco de Uva
273;França;2018;0;0;Brasil;Suco de Uva
274;Guiana;2018;0;0;Brasil;Suco de Uva
275;Israel;2018;840;1034;Brasil;Suco de Uva
276;itália;2018;0;0;Brasil;Suco de Uva
277;Japão;2018;0;0;Brasil;Suco de Uva
278;Líbano;2018;0;0;Brasil;Suco de Uva
279;México;2018;0;0;Brasil;Suco de Uva
280;Países Baixos;2018;0;0;Brasil;Suco de Uva
281;Panamá;2018;0;0;Brasil;Suco de Uva
282;Peru;2018;0;0;Brasil;Suco de Uva
283;Portugal;2018;0;0;Brasil;Suco de Uva
284;Reino Unido;2018;0;0;Brasil;Suco de Uva
285;Taiwan;2018;0;0;Brasil;Suco de Uva
286;Turquia;2018;0;0;Brasil;Suco de Uva
287;Uruguai;2018;225;600;Brasil;Suco de Uva
288;Venezuela;2018;0;0;Brasil;Suco de Uva
289;Outros;2018;0;0;Brasil;Suco de Uva
290;Africa do Sul;2019;0;0;Brasil;Suco de Uva
291;Alemanha;2019;0;0;Brasil;Suco de Uva
292;Argentina;2019;0;0;Brasil;Suco de Uva
293;Austria;2019;666;655;Brasil;Suco de Uva
294;Canadá;2019;0;0;Brasil;Suco de Uva
295;Coreia do Sul, República;2019;0;0;Brasil;Suco de Uva
296;Coreia do Norte, República;2019;0;0;Brasil;Suco de Uva
297;Chile;2019;0;0;Brasil;Suco de Uva
298;China;2019;0;0;Brasil;Suco de Uva
299;Dinamarca;2019;0;0;Brasil;Suco de Uva
300;Espanha;2019;0;0;Brasil;Suco de Uva
301;Estados Unidos;2019;9273;14093;Brasil;Suco de Uva
302;França;2019;0;0;Brasil;Suco de Uva
303;Guiana;2019;0;0;Brasil;Suco de Uva
304;Israel;2019;3360;3609;Brasil;Suco de Uva
305;itália;2019;0;0;Brasil;Suco de Uva
306;Japão;2019;0;0;Brasil;Suco de Uva
307;Líbano;2019;0;0;Brasil;Suco de Uva
308;México;2019;0;0;Brasil;Suco de Uva
309;Países Baixos;2019;0;0;Brasil;Suco de Uva
310;Panamá;2019;0;0;Brasil;Suco de Uva
311;Peru;2019;0;0;Brasil;Suco de Uva
312;Portugal;2019;0;0;Brasil;Suco de Uva
313;Reino Unido;2019;0;0;Brasil;Suco de Uva
314;Taiwan;2019;0;0;Brasil;Suco de Uva
315;Turquia;2019;0;0;Brasil;Suco de Uva
316;Uruguai;2019;0;0;Brasil;Suco de Uva
317;Venezuela;2019;0;0;Brasil;Suco de Uva
318;Outros;2019;0;0;Brasil;Suco de Uva
319;Africa do Sul;2020;0;0;Brasil;Suco de Uva
320;Alemanha;2020;0;0;Brasil;Suco de Uva
321;Argentina;2020;0;0;Brasil;Suco de Uva
322;Austria;2020;0;0;Brasil;Suco de Uva
323;Canadá;2020;0;0;Brasil;Suco de Uva
324;Coreia do Sul, República;2020;0;0;Brasil;Suco de Uva
325;Coreia do Norte, República;2020;0;0;Brasil;Suco de Uva
326;Chile;2020;0;0;Brasil;Suco de Uva
327;China;2020;0;0;Brasil;Suco de Uva
328;Dinamarca;2020;0;0;Brasil;Suco de Uva
329;Espanha;2020;0;0;Brasil;Suco de Uva
330;Estados Unidos;2020;28180;25418;Brasil;Suco de Uva
331;França;2020;0;0;Brasil;Suco de Uva
332;Guiana;2020;0;0;Brasil;Suco de Uva
333;Israel;2020;0;0;Brasil;Suco de Uva
334;itália;2020;0;0;Brasil;Suco de Uva
335;Japão;2020;0;0;Brasil;Suco de Uva
336;Líbano;2020;0;0;Brasil;Suco de Uva
337;México;2020;0;0;Brasil;Suco de Uva
338;Países Baixos;2020;0;0;Brasil;Suco de Uva
339;Panamá;2020;0;0;Brasil;Suco de Uva
340;Peru;2020;0;0;Brasil;Suco de Uva
341;Portugal;2020;0;0;Brasil;Suco de Uva
342;Reino Unido;2020;0;0;Brasil;Suco de Uva
343;Taiwan;2020;0;0;Brasil;Suco de Uva
344;Turquia;2020;0;0;Brasil;Suco de Uva
345;Uruguai;2020;0;0;Brasil;Suco de Uva
346;Venezuela;2020;0;0;Brasil;Suco de Uva
347;Outros;2020;0;0;Brasil;Suco de Uva
348;Africa do Sul;2021;0;0;Brasil;Suco de Uva
349;Alemanha;2021;0;0;Brasil;Suco de Uva
350;Argentina;2021;0;0;Brasil;Suco de Uva
351;Austria;2021;0;0;Brasil;Suco de Uva
352;Canadá;2021;0;0;Brasil;Suco de Uva
353;Coreia do Sul, República;2021;0;0;Brasil;Suco de Uva
354;Coreia do Norte, República;2021;0;0;Brasil;Suco de Uva
355;Chile;2021;0;0;Brasil;Suco de Uva
356;China;2021;0;0;Brasil;Suco de Uva
357;Dinamarca;2021;0;0;Brasil;Suco de Uva
358;Espanha;2021;0;0;Brasil;Suco de Uva
359;Estados Unidos;2021;3870;3551;Brasil;Suco de Uva
360;França;2021;0;0;Brasil;Suco de Uva
361;Guiana;2021;0;0;Brasil;Suco de Uva
362;Israel;2021;720;969;Brasil;Suco de Uva
363;itália;2021;0;0;Brasil;Suco de Uva
364;Japão;2021;0;0;Brasil;Suco de Uva
365;Líbano;2021;0;0;Brasil;Suco de Uva
366;México;2021;0;0;Brasil;Suco de Uva
367;Países Baixos;2021;0;0;Brasil;Suco de Uva
368;Panamá;2021;0;0;Brasil;Suco de Uva
369;Peru;2021;0;0;Brasil;Suco de Uva
