;pais;anos;quantidade;valor;origem;tipo
302;Trinidade e Tobago;2011;0;0;Brasil;Espumantes
303;Turquia;2011;0;0;Brasil;Espumantes
304;Uruguai;2011;0;0;Brasil;Espumantes
305;Vanuatu;2011;0;0;Brasil;Espumantes
306;Venezuela;2011;0;0;Brasil;Espumantes
307;Vietnã;2011;0;0;Brasil;Espumantes
308;Outros(1);2011;0;0;Brasil;Espumantes
309;África do Sul;2012;0;0;Brasil;Espumantes
310;Alemanha;2012;833;5072;Brasil;Espumantes
311;Angola;2012;73;1426;Brasil;Espumantes
312;Antigua e Barbuda;2012;0;0;Brasil;Espumantes
313;Antilhas Holandesas;2012;0;0;Brasil;Espumantes
314;Argentina;2012;0;0;Brasil;Espumantes
315;Aruba;2012;0;0;Brasil;Espumantes
316;Australia;2012;1317;11057;Brasil;Espumantes
317;Bahamas;2012;216;2160;Brasil;Espumantes
318;Bangladesh;2012;0;0;Brasil;Espumantes
319;Barbados;2012;0;0;Brasil;Espumantes
320;Belgica;2012;7404;40086;Brasil;Espumantes
321;Benin;2012;0;0;Brasil;Espumantes
322;Bermudas;2012;0;0;Brasil;Espumantes
323;Bolívia;2012;0;0;Brasil;Espumantes
324;Bósnia-Herzegovina;2012;0;0;Brasil;Espumantes
325;Bulgaria;2012;0;0;Brasil;Espumantes
326;Cabo Verde;2012;0;0;Brasil;Espumantes
327;Camarões;2012;0;0;Brasil;Espumantes
328;Canada;2012;640;4663;Brasil;Espumantes
329;Catar;2012;0;0;Brasil;Espumantes
330;Cayman, Ilhas;2012;0;0;Brasil;Espumantes
331;Chile;2012;811;10143;Brasil;Espumantes
332;China;2012;3219;25604;Brasil;Espumantes
333;Chipre;2012;0;0;Brasil;Espumantes
334;Cingapura;2012;0;0;Brasil;Espumantes
335;Colombia;2012;0;0;Brasil;Espumantes
336;Coreia do Sul, Republica da;2012;0;0;Brasil;Espumantes
337;Costa Rica;2012;34;30;Brasil;Espumantes
338;Cuba;2012;0;0;Brasil;Espumantes
339;Curaçao;2012;0;0;Brasil;Espumantes
340;Dinamarca;2012;1296;5921;Brasil;Espumantes
341;Dominica;2012;0;0;Brasil;Espumantes
342;El Salvador;2012;0;0;Brasil;Espumantes
343;Emirados Arabes Unidos;2012;0;0;Brasil;Espumantes
344;Equador;2012;0;0;Brasil;Espumantes
345;Espanha;2012;0;0;Brasil;Espumantes
346;Estados Unidos;2012;126129;513426;Brasil;Espumantes
347;Estonia;2012;369;1882;Brasil;Espumantes
348;Falkland (Malvinas);2012;0;0;Brasil;Espumantes
349;Filipinas;2012;0;0;Brasil;Espumantes
350;Filânldia;2012;378;4084;Brasil;Espumantes
351;França;2012;945;6116;Brasil;Espumantes
352;Gana;2012;0;0;Brasil;Espumantes
353;Gibraltar;2012;0;0;Brasil;Espumantes
354;Granada;2012;0;0;Brasil;Espumantes
355;Grécia;2012;0;0;Brasil;Espumantes
356;Guatemala;2012;0;0;Brasil;Espumantes
357;Guiana;2012;0;0;Brasil;Espumantes
358;Guiné Equatorial;2012;0;0;Brasil;Espumantes
359;Guiné-Bissau;2012;0;0;Brasil;Espumantes
360;Haiti;2012;0;0;Brasil;Espumantes
361;Honduras;2012;0;0;Brasil;Espumantes
362;Hong Kong;2012;320;2753;Brasil;Espumantes
363;Hungria;2012;0;0;Brasil;Espumantes
364;Ilha de Man;2012;0;0;Brasil;Espumantes
365;Índia;2012;0;0;Brasil;Espumantes
366;Iraque;2012;0;0;Brasil;Espumantes
367;Irlanda;2012;450;4200;Brasil;Espumantes
368;Islândia;2012;0;0;Brasil;Espumantes
369;Itália;2012;90;1894;Brasil;Espumantes
370;Japão;2012;1197;8217;Brasil;Espumantes
371;Jordânia;2012;0;0;Brasil;Espumantes
372;Letônia;2012;0;0;Brasil;Espumantes
373;Líbano;2012;0;0;Brasil;Espumantes
374;Libéria;2012;0;0;Brasil;Espumantes
375;Luxemburgo;2012;0;0;Brasil;Espumantes
376;Maldivas;2012;0;0;Brasil;Espumantes
377;Malta;2012;0;0;Brasil;Espumantes
378;Marshall, Ilhas;2012;0;0;Brasil;Espumantes
379;Montenegro;2012;0;0;Brasil;Espumantes
380;México;2012;0;0;Brasil;Espumantes
381;Nicarágua;2012;0;0;Brasil;Espumantes
382;Nigéria;2012;388;1984;Brasil;Espumantes
383;Noruega;2012;1534;15933;Brasil;Espumantes
384;Nova Zelândia;2012;150;1021;Brasil;Espumantes
385;Países Baixos (Holanda);2012;3854;25485;Brasil;Espumantes
386;Panamá;2012;0;0;Brasil;Espumantes
387;Paraguai;2012;3568;10442;Brasil;Espumantes
388;Peru;2012;0;0;Brasil;Espumantes
389;Polônia;2012;0;0;Brasil;Espumantes
390;Porto Rico;2012;0;0;Brasil;Espumantes
391;Portugal;2012;0;0;Brasil;Espumantes
392;Quênia;2012;80;483;Brasil;Espumantes
393;Reino Unido;2012;11896;66897;Brasil;Espumantes
394;Republica Dominicana;2012;0;0;Brasil;Espumantes
395;Republica Tcheca;2012;0;0;Brasil;Espumantes
396;Rússia;2012;0;0;Brasil;Espumantes
397;Serra Leoa;2012;0;0;Brasil;Espumantes
398;Singapura;2012;0;0;Brasil;Espumantes
399;Suécia;2012;0;0;Brasil;Espumantes
400;Suíça;2012;3780;31080;Brasil;Espumantes
401;Suriname;2012;0;0;Brasil;Espumantes
402;Tailândia;2012;0;0;Brasil;Espumantes
403;Taiwan (Formosa);2012;0;0;Brasil;Espumantes
404;Tcheca, República;2012;0;0;Brasil;Espumantes
405;Trinidade e Tobago;2012;383;1785;Brasil;Espumantes
406;Turquia;2012;0;0;Brasil;Espumantes
407;Uruguai;2012;0;0;Brasil;Espumantes
408;Vanuatu;2012;0;0;Brasil;Espumantes
409;Venezuela;2012;1470;10065;Brasil;Espumantes
410;Vietnã;2012;0;0;Brasil;Espumantes
411;Outros(1);2012;0;0;Brasil;Espumantes
412;África do Sul;2013;0;0;Brasil;Espumantes
413;Alemanha;2013;5809;30461;Brasil;Espumantes
414;Angola;2013;5850;21060;Brasil;Espumantes
415;Antigua e Barbuda;2013;0;0;Brasil;Espumantes
416;Antilhas Holandesas;2013;0;0;Brasil;Espumantes
417;Argentina;2013;0;0;Brasil;Espumantes
418;Aruba;2013;0;0;Brasil;Espumantes
419;Australia;2013;767;5809;Brasil;Espumantes
420;Bahamas;2013;270;2700;Brasil;Espumantes
421;Bangladesh;2013;0;0;Brasil;Espumantes
422;Barbados;2013;0;0;Brasil;Espumantes
423;Belgica;2013;1100;6078;Brasil;Espumantes
424;Benin;2013;0;0;Brasil;Espumantes
425;Bermudas;2013;0;0;Brasil;Espumantes
426;Bolívia;2013;0;0;Brasil;Espumantes
427;Bósnia-Herzegovina;2013;0;0;Brasil;Espumantes
428;Bulgaria;2013;0;0;Brasil;Espumantes
429;Cabo Verde;2013;0;0;Brasil;Espumantes
430;Camarões;2013;0;0;Brasil;Espumantes
431;Canada;2013;10371;36809;Brasil;Espumantes
432;Catar;2013;0;0;Brasil;Espumantes
