;pais;anos;quantidade;valor;origem;tipo
227;Serra Leoa;2010;0;0;Brasil;Suco de Uva
228;Singapura;2010;0;0;Brasil;Suco de Uva
229;Sri Lanka;2010;0;0;Brasil;Suco de Uva
230;Suécia;2010;0;0;Brasil;Suco de Uva
231;Suíça;2010;119;466;Brasil;Suco de Uva
232;Suriname;2010;0;0;Brasil;Suco de Uva
233;Tailândia;2010;2400;6821;Brasil;Suco de Uva
234;Taiwan (Formosa);2010;0;0;Brasil;Suco de Uva
235;Tanzânia;2010;0;0;Brasil;Suco de Uva
236;Tcheca, República;2010;941;3917;Brasil;Suco de Uva
237;Togo;2010;0;0;Brasil;Suco de Uva
238;Toquelau;2010;0;0;Brasil;Suco de Uva
239;Trinidade e Tobago;2010;0;0;Brasil;Suco de Uva
240;Turquia;2010;0;0;Brasil;Suco de Uva
241;Uruguai;2010;160;480;Brasil;Suco de Uva
242;Vanuatu;2010;0;0;Brasil;Suco de Uva
243;Venezuela;2010;450;1512;Brasil;Suco de Uva
244;África do Sul;2011;0;0;Brasil;Suco de Uva
245;Alemanha, República Democrática da;2011;0;0;Brasil;Suco de Uva
246;Angola;2011;0;0;Brasil;Suco de Uva
247;Antígua e Barbuda;2011;0;0;Brasil;Suco de Uva
248;Antilhas Holandesas;2011;0;0;Brasil;Suco de Uva
249;Arábia Saudita;2011;0;0;Brasil;Suco de Uva
250;Argélia;2011;0;0;Brasil;Suco de Uva
251;Argentina;2011;14235;131312;Brasil;Suco de Uva
252;Aruba;2011;0;0;Brasil;Suco de Uva
253;Austrália;2011;0;0;Brasil;Suco de Uva
254;Áustria;2011;0;0;Brasil;Suco de Uva
255;Bahamas;2011;0;0;Brasil;Suco de Uva
256;Bangladesh;2011;0;0;Brasil;Suco de Uva
257;Barbados;2011;0;0;Brasil;Suco de Uva
258;Barein;2011;0;0;Brasil;Suco de Uva
259;Bélgica;2011;0;0;Brasil;Suco de Uva
260;Belize;2011;0;0;Brasil;Suco de Uva
261;Benin;2011;0;0;Brasil;Suco de Uva
262;Bermudas;2011;0;0;Brasil;Suco de Uva
263;Birmânia;2011;0;0;Brasil;Suco de Uva
264;Bolívia;2011;3375;8958;Brasil;Suco de Uva
265;Cabo Verde;2011;0;0;Brasil;Suco de Uva
266;Camarões;2011;0;0;Brasil;Suco de Uva
267;Canadá;2011;0;0;Brasil;Suco de Uva
268;Catar;2011;0;0;Brasil;Suco de Uva
269;Cayman, Ilhas;2011;0;0;Brasil;Suco de Uva
270;Chile;2011;0;0;Brasil;Suco de Uva
271;China;2011;1146;1619;Brasil;Suco de Uva
272;Chipre;2011;0;0;Brasil;Suco de Uva
273;Cingapura;2011;0;0;Brasil;Suco de Uva
274;Colômbia;2011;0;0;Brasil;Suco de Uva
275;Congo;2011;0;0;Brasil;Suco de Uva
276;Coreia do Sul;2011;0;0;Brasil;Suco de Uva
277;Costa do Marfim;2011;0;0;Brasil;Suco de Uva
278;Costa Rica;2011;0;0;Brasil;Suco de Uva
279;Coveite;2011;0;0;Brasil;Suco de Uva
280;Cuba;2011;0;0;Brasil;Suco de Uva
281;Curaçao;2011;0;0;Brasil;Suco de Uva
282;Dinamarca;2011;0;0;Brasil;Suco de Uva
283;Dominica, Ilha de;2011;0;0;Brasil;Suco de Uva
284;El Salvador;2011;0;0;Brasil;Suco de Uva
285;Emirados Árabes Unidos;2011;0;0;Brasil;Suco de Uva
286;Equador;2011;0;0;Brasil;Suco de Uva
287;Espanha;2011;960;3799;Brasil;Suco de Uva
288;Estados Unidos;2011;86325;330287;Brasil;Suco de Uva
289;Falkland (Malvinas);2011;0;0;Brasil;Suco de Uva
290;Filipinas;2011;0;0;Brasil;Suco de Uva
291;Finlândia;2011;0;0;Brasil;Suco de Uva
292;França;2011;0;0;Brasil;Suco de Uva
293;Gana;2011;0;0;Brasil;Suco de Uva
294;Gibraltar;2011;0;0;Brasil;Suco de Uva
295;Granada;2011;0;0;Brasil;Suco de Uva
296;Grécia;2011;0;0;Brasil;Suco de Uva
297;Guatemala;2011;0;0;Brasil;Suco de Uva
298;Guiana;2011;0;0;Brasil;Suco de Uva
299;Guiana Francesa;2011;0;0;Brasil;Suco de Uva
300;Guiné Bissau;2011;0;0;Brasil;Suco de Uva
301;Guine Equatorial;2011;0;0;Brasil;Suco de Uva
302;Haiti;2011;0;0;Brasil;Suco de Uva
303;Hong Kong;2011;0;0;Brasil;Suco de Uva
304;Hungria;2011;0;0;Brasil;Suco de Uva
305;Ilha de Man;2011;0;0;Brasil;Suco de Uva
306;India;2011;0;0;Brasil;Suco de Uva
307;Indonésia;2011;0;0;Brasil;Suco de Uva
308;Irã;2011;0;0;Brasil;Suco de Uva
309;Iraque;2011;0;0;Brasil;Suco de Uva
310;Irlanda;2011;0;0;Brasil;Suco de Uva
311;Israel;2011;0;0;Brasil;Suco de Uva
312;Itália;2011;0;0;Brasil;Suco de Uva
313;Iugoslâvia;2011;0;0;Brasil;Suco de Uva
314;Jamaica;2011;0;0;Brasil;Suco de Uva
315;Japão;2011;4001175;14015433;Brasil;Suco de Uva
316;Líbano;2011;0;0;Brasil;Suco de Uva
317;Libéria;2011;0;0;Brasil;Suco de Uva
318;Líbia;2011;0;0;Brasil;Suco de Uva
319;Luxemburgo;2011;0;0;Brasil;Suco de Uva
320;Malásia;2011;18550;72160;Brasil;Suco de Uva
321;Malta;2011;0;0;Brasil;Suco de Uva
322;Marshall, Ilhas;2011;0;0;Brasil;Suco de Uva
323;Mauritânia;2011;0;0;Brasil;Suco de Uva
324;México;2011;61932;243124;Brasil;Suco de Uva
325;Moçambique;2011;0;0;Brasil;Suco de Uva
326;Mônaco;2011;0;0;Brasil;Suco de Uva
327;Montenegro;2011;0;0;Brasil;Suco de Uva
328;Namíbia;2011;0;0;Brasil;Suco de Uva
329;Nigéria;2011;0;0;Brasil;Suco de Uva
330;Noruega;2011;0;0;Brasil;Suco de Uva
331;Nova Caledônia;2011;0;0;Brasil;Suco de Uva
332;Nova Zelândia;2011;0;0;Brasil;Suco de Uva
333;Países Baixos;2011;12575;31489;Brasil;Suco de Uva
334;Panamá;2011;0;0;Brasil;Suco de Uva
335;Paquistão;2011;0;0;Brasil;Suco de Uva
336;Paraguai;2011;14707;26178;Brasil;Suco de Uva
337;Peru;2011;11925;47343;Brasil;Suco de Uva
338;Polônia;2011;379;1708;Brasil;Suco de Uva
339;Porto Rico;2011;74200;293092;Brasil;Suco de Uva
340;Portugal;2011;0;0;Brasil;Suco de Uva
341;Quênia;2011;0;0;Brasil;Suco de Uva
342;Reino Unido;2011;0;0;Brasil;Suco de Uva
343;República Centro Africana;2011;0;0;Brasil;Suco de Uva
344;República Dominicana;2011;38160;151549;Brasil;Suco de Uva
345;República Federativa da Rússia;2011;0;0;Brasil;Suco de Uva
346;Rússia;2011;0;0;Brasil;Suco de Uva
347;São Tomé e Príncipe;2011;0;0;Brasil;Suco de Uva
348;Senegal;2011;0;0;Brasil;Suco de Uva
349;Serra Leoa;2011;0;0;Brasil;Suco de Uva
350;Singapura;2011;0;0;Brasil;Suco de Uva
351;Sri Lanka;2011;0;0;Brasil;Suco de Uva
352;Suécia;2011;0;0;Brasil;Suco de Uva
353;Suíça;2011;0;0;Brasil;Suco de Uva
354;Suriname;2011;41000;144320;Brasil;Suco de Uva
355;Tailândia;2011;0;0;Brasil;Suco de Uva
356;Taiwan (Formosa);2011;0;0;Brasil;Suco de Uva
357;Tanzânia;2011;0;0;Brasil;Suco de Uva
358;Tcheca, República;2011;0;0;Brasil;Suco de Uva
359;Togo;2011;0;0;Brasil;Suco de Uva
360;Toquelau;2011;0;0;Brasil;Suco de Uva
361;Trinidade e Tobago;2011;18550;71232;Brasil;Suco de Uva
362;Turquia;2011;0;0;Brasil;Suco de Uva
363;Uruguai;2011;241;905;Brasil;Suco de Uva
364;Vanuatu;2011;0;0;Brasil;Suco de Uva
365;Venezuela;2011;52680;163175;Brasil;Suco de Uva
366;África do Sul;2012;3739;6324;Brasil;Suco de Uva
